SourcePath	DeclaredTypes	PublicTypeDeclarations	Disposition	FinalOwners	MigrationStatus	DestinationPaths	Rationale
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainAvx2LinearBatchKernel.cs	XREngine.Components.PhysicsChainAvx2LinearBatchKernel	0	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuBackend.ColliderGrouping.cs	XREngine.Components.PhysicsChainCpuBackend	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuBackend.cs	XREngine.Components.PhysicsChainCpuBackend	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuBackendSnapshot.cs	XREngine.Components.PhysicsChainCpuBackendSnapshot	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuBounds.cs	XREngine.Components.PhysicsChainCpuBounds	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuCollider.cs	XREngine.Components.PhysicsChainCpuCollider	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuColliderKind.cs	XREngine.Components.PhysicsChainCpuColliderKind	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuConsumerFlags.cs	XREngine.Components.PhysicsChainCpuConsumerFlags	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuInput.cs	XREngine.Components.PhysicsChainCpuInput	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuInstance.cs	XREngine.Components.PhysicsChainCpuInstance	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuKernelFamily.cs	XREngine.Components.PhysicsChainCpuKernelFamily	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuKernelSelector.cs	XREngine.Components.PhysicsChainCpuKernelSelector	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuMirrorPolicy.cs	XREngine.Components.PhysicsChainCpuMirrorPolicy	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuOutput.cs	XREngine.Components.PhysicsChainCpuOutput	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuOutputPolicy.cs	XREngine.Components.PhysicsChainCpuOutputPolicy	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuParticleInput.cs	XREngine.Components.PhysicsChainCpuParticleInput	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuRenderOutput.cs	XREngine.Components.PhysicsChainCpuRenderOutput	1	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuRuntimeInstance.cs	XREngine.Components.PhysicsChainCpuRuntimeInstance	0	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuSharedColliderSet.cs	XREngine.Components.PhysicsChainCpuSharedColliderSet	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuSharedColliderSetSnapshot.cs	XREngine.Components.PhysicsChainCpuSharedColliderSetSnapshot	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuSkinPaletteComposer.cs	XREngine.Components.PhysicsChainCpuSkinPaletteComposer	1	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuSkinPaletteMapping.cs	XREngine.Components.PhysicsChainCpuSkinPaletteMapping	1	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuSkinPaletteMatrix.cs	XREngine.Components.PhysicsChainCpuSkinPaletteMatrix	1	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuState.cs	XREngine.Components.PhysicsChainCpuState	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuTreeInput.cs	XREngine.Components.PhysicsChainCpuTreeInput	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuWorkScheduler.cs	XREngine.Components.PhysicsChainCpuWorkScheduler	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainCpuWorkSchedulerSnapshot.cs	XREngine.Components.PhysicsChainCpuWorkSchedulerSnapshot	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainDepthOrderedBranchedKernel.cs	XREngine.Components.PhysicsChainDepthOrderedBranchedKernel	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/CPU/PhysicsChainScalarReferenceKernel.cs	XREngine.Components.PhysicsChainScalarReferenceKernel	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/DynamicRigidBodyComponent.cs	XREngine.Components.Physics.DynamicRigidBodyComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/GPUSoftbodyComponent.cs	XREngine.Components.GPUSoftbodyComponent	1	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/Joints/D6JointComponent.cs	XREngine.Components.Physics.D6JointComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/Joints/DistanceJointComponent.cs	XREngine.Components.Physics.DistanceJointComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/Joints/FixedJointComponent.cs	XREngine.Components.Physics.FixedJointComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/Joints/HingeJointComponent.cs	XREngine.Components.Physics.HingeJointComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/Joints/PhysicsJointComponent.cs	XREngine.Components.Physics.PhysicsJointComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/Joints/PrismaticJointComponent.cs	XREngine.Components.Physics.PrismaticJointComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/Joints/SphericalJointComponent.cs	XREngine.Components.Physics.SphericalJointComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainAabb.cs	XREngine.Components.PhysicsChainAabb	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainActivityCounters.cs	XREngine.Components.PhysicsChainActivityCounters	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainActivityEvaluation.cs	XREngine.Components.PhysicsChainActivityEvaluation	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainActivitySignals.cs	XREngine.Components.PhysicsChainActivitySignals	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainActivitySnapshot.cs	XREngine.Components.PhysicsChainActivitySnapshot	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainActivityThresholds.cs	XREngine.Components.PhysicsChainActivityThresholds	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainArenaCapacityException.cs	XREngine.Components.PhysicsChainArenaCapacityException	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainArenaCompactionDecision.cs	XREngine.Components.PhysicsChainArenaCompactionDecision	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainArenaCompactionDecisionKind.cs	XREngine.Components.PhysicsChainArenaCompactionDecisionKind	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainArenaCompactionPolicy.cs	XREngine.Components.PhysicsChainArenaCompactionPolicy	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainArenaHandle.cs	XREngine.Components.PhysicsChainArenaHandle	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainArenaSlice.cs	XREngine.Components.PhysicsChainArenaSlice	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainArenaSnapshot.cs	XREngine.Components.PhysicsChainArenaSnapshot	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainAutomaticQualityEvaluation.cs	XREngine.Components.PhysicsChainAutomaticQualityEvaluation	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainAutomaticQualityObservation.cs	XREngine.Components.PhysicsChainAutomaticQualityObservation	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainAutomaticRelevance.cs	XREngine.Components.PhysicsChainAutomaticRelevance	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainBackendStatus.cs	XREngine.Components.PhysicsChainBackendStatus	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainCoefficientPack.cs	XREngine.Components.PhysicsChainCoefficientPack	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainCollider.cs	XREngine.Components.PhysicsChainCollider	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderBroadphase.cs	XREngine.Components.Node;XREngine.Components.PhysicsChainColliderBroadphase	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderBroadphaseDecision.cs	XREngine.Components.PhysicsChainColliderBroadphaseDecision	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderBroadphaseOwner.cs	XREngine.Components.PhysicsChainColliderBroadphaseOwner	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderBroadphasePolicy.cs	XREngine.Components.PhysicsChainColliderBroadphasePolicy	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderCandidateQueryResult.cs	XREngine.Components.PhysicsChainColliderCandidateQueryResult	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderKind.cs	XREngine.Components.PhysicsChainColliderKind	0	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderPoseBuffer.cs	XREngine.Components.PhysicsChainColliderPoseBuffer	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderPoseOwner.cs	XREngine.Components.PhysicsChainColliderPoseOwner	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderRuntimeSet.cs	XREngine.Components.PhysicsChainColliderRuntimeSet	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderRuntimeSetSnapshot.cs	XREngine.Components.PhysicsChainColliderRuntimeSetSnapshot	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderSet.cs	XREngine.Components.PhysicsChainColliderSet	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderSetCache.cs	XREngine.Components.PhysicsChainColliderSetCache	0	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderSetCacheSnapshot.cs	XREngine.Components.PhysicsChainColliderSetCacheSnapshot	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderSetFactory.cs	XREngine.Components.PhysicsChainColliderSetFactory	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderShape.cs	XREngine.Components.PhysicsChainColliderShape	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderShapeKind.cs	XREngine.Components.PhysicsChainColliderShapeKind	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainColliderSnapshot.cs	XREngine.Components.PhysicsChainColliderSnapshot	0	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainCompatibilityFeatures.cs	XREngine.Components.PhysicsChainCompatibilityFeatures	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent Fields.cs	XREngine.Components.EFreezeAxis;XREngine.Components.EInterpolationMode;XREngine.Components.EUpdateMode;XREngine.Components.PhysicsChainComponent	4	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.CPU.cs	XREngine.Components.PhysicsChainComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.cs	XREngine.Components.PhysicsChainComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.Diagnostics.cs	XREngine.Components.PhysicsChainComponent	1	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.GPU.cs	XREngine.Components.GpuDrivenRendererState;XREngine.Components.PhysicsChainComponent	1	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.Lifecycle.cs	XREngine.Components.PhysicsChainComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.Particle.cs	XREngine.Components.Particle;XREngine.Components.PhysicsChainComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.ParticleTree.cs	XREngine.Components.ParticleTree;XREngine.Components.PhysicsChainComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.Quality.cs	XREngine.Components.PhysicsChainComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.QualityOutput.cs	XREngine.Components.PhysicsChainComponent	1	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.RenderingCompute.cs	XREngine.Components.PhysicsChainComponent;XREngine.Components.PhysicsChainWorld	2	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
XRENGINE/Scene/Components/Physics/PhysicsChainComponent.Template.cs	XREngine.Components.PhysicsChainComponent	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainCpuMirrorStatus.cs	XREngine.Components.PhysicsChainCpuMirrorStatus	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainDeferredLifetimeArena.cs	XREngine.Components.PendingRetirement;XREngine.Components.PhysicsChainDeferredLifetimeArena	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainDepthRange.cs	XREngine.Components.PhysicsChainDepthRange	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainGpuKernelMask.cs	XREngine.Components.PhysicsChainGpuKernelMask	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainInfluenceBounds.cs	XREngine.Components.PhysicsChainInfluenceBounds	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainInstance.cs	XREngine.Components.PhysicsChainInstance	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainInstanceFlags.cs	XREngine.Components.PhysicsChainInstanceFlags	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainOffscreenBehavior.cs	XREngine.Components.PhysicsChainOffscreenBehavior	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainOutput.cs	XREngine.Components.PhysicsChainOutput	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainOutputCadence.cs	XREngine.Components.PhysicsChainOutputCadence	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainOutputControl.cs	XREngine.Components.PhysicsChainOutputControl	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainPaletteInterpolation.cs	XREngine.Components.PhysicsChainPaletteInterpolation	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainPlaneCollider.cs	XREngine.Components.PhysicsChainPlaneCollider	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainPolicyControl.cs	XREngine.Components.PhysicsChainPolicyControl	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainQualityBudgetDiagnostics.cs	XREngine.Components.PhysicsChainQualityBudgetDiagnostics	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainQualityDecisionReason.cs	XREngine.Components.PhysicsChainQualityDecisionReason	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainQualityDiagnostics.cs	XREngine.Components.PhysicsChainQualityDiagnostics	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainQualityFeedbackBackend.cs	XREngine.Components.PhysicsChainQualityFeedbackBackend	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainQualityFeedbackRejectionReason.cs	XREngine.Components.PhysicsChainQualityFeedbackRejectionReason	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainQualityFeedbackSample.cs	XREngine.Components.PhysicsChainQualityFeedbackSample	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainQualityPolicy.cs	XREngine.Components.PhysicsChainQualityPolicy	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainQualityTier.cs	XREngine.Components.PhysicsChainQualityTier	1	Move	XREngine.Runtime.Core	Pending		Non-visual physics components, simulation state, queries, controllers, and scheduling belong to Runtime.Core.
XRENGINE/Scene/Components/Physics/PhysicsChainReadbackService.cs	XREngine.Components.PhysicsChainReadbackService;XREngine.Components.RequestKey	0	Split	XREngine.Runtime.Core;XREngine.Runtime.Rendering	Pending		Keep simulation/snapshots in Runtime.Core and move GPU/readback/visual publication to Runtime.Rendering.
